,index,LCLid,Enabled At,Disabled At,Duration
1592,755,2947,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1651,756,2948,03-07-2012 09:00,28-02-2014 00:00,604 days 15:00:00
1613,757,2949,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1650,758,2950,03-07-2012 09:00,28-02-2014 00:00,604 days 15:00:00
1615,93,2951,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1636,759,2952,03-07-2012 09:00,27-02-2014 20:00,604 days 11:00:00
1605,760,2953,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1614,94,2954,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1603,761,2955,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1606,762,2956,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1608,763,2957,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1649,764,2958,03-07-2012 10:00,28-02-2014 00:00,604 days 14:00:00
1611,95,2959,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1600,765,2960,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1648,766,2961,03-07-2012 10:30,28-02-2014 00:00,604 days 13:30:00
1647,767,2962,03-07-2012 10:30,28-02-2014 00:00,604 days 13:30:00
1610,96,2963,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1646,768,2964,03-07-2012 10:30,28-02-2014 00:00,604 days 13:30:00
1607,769,2965,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1609,770,2966,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1644,771,2967,03-07-2012 11:00,28-02-2014 00:00,604 days 13:00:00
1643,772,2968,03-07-2012 11:00,28-02-2014 00:00,604 days 13:00:00
1602,773,2969,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1641,97,2970,03-07-2012 11:00,28-02-2014 00:00,604 days 13:00:00
1598,98,2971,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1642,774,2972,03-07-2012 11:00,28-02-2014 00:00,604 days 13:00:00
1645,775,2973,03-07-2012 11:00,28-02-2014 00:00,604 days 13:00:00
1194,776,2974,05-07-2012 00:30,14-02-2014 00:00,588 days 23:30:00
1640,777,2975,03-07-2012 11:30,28-02-2014 00:00,604 days 12:30:00
30,778,2976,03-07-2012 11:30,09-01-2013 00:00,189 days 12:30:00
1639,779,2977,03-07-2012 12:00,28-02-2014 00:00,604 days 12:00:00
188,780,2978,05-07-2012 00:30,05-07-2013 00:00,364 days 23:30:00
1601,781,2979,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1616,782,2980,05-07-2012 00:30,28-02-2014 00:00,602 days 23:30:00
1638,783,2981,03-07-2012 12:30,28-02-2014 00:00,604 days 11:30:00
1635,99,2982,03-07-2012 13:00,28-02-2014 00:00,604 days 11:00:00
1634,100,2983,03-07-2012 13:00,28-02-2014 00:00,604 days 11:00:00
1637,784,2984,03-07-2012 13:00,28-02-2014 00:00,604 days 11:00:00
1632,101,2985,03-07-2012 14:00,28-02-2014 00:00,604 days 10:00:00
1633,785,2986,03-07-2012 14:00,28-02-2014 00:00,604 days 10:00:00
1630,786,2987,04-07-2012 08:00,28-02-2014 00:00,603 days 16:00:00
1629,787,2988,04-07-2012 08:00,28-02-2014 00:00,603 days 16:00:00
130,788,2989,04-07-2012 08:00,10-05-2013 00:00,309 days 16:00:00
1628,789,2990,04-07-2012 08:30,28-02-2014 00:00,603 days 15:30:00
1627,790,2991,04-07-2012 09:00,28-02-2014 00:00,603 days 15:00:00
294,102,2992,04-07-2012 09:00,17-09-2013 23:30,440 days 14:30:00
1626,791,2993,04-07-2012 09:00,28-02-2014 00:00,603 days 15:00:00
1625,792,2994,04-07-2012 09:00,28-02-2014 00:00,603 days 15:00:00
1624,103,2995,04-07-2012 09:00,28-02-2014 00:00,603 days 15:00:00
1623,793,2996,04-07-2012 11:00,28-02-2014 00:00,603 days 13:00:00
1622,104,2997,04-07-2012 11:30,28-02-2014 00:00,603 days 12:30:00
1621,794,2998,04-07-2012 11:30,28-02-2014 00:00,603 days 12:30:00
1163,795,2999,03-08-2012 00:30,28-02-2014 00:00,573 days 23:30:00
1618,796,3000,04-07-2012 15:00,28-02-2014 00:00,603 days 09:00:00
1619,797,3001,04-07-2012 15:00,28-02-2014 00:00,603 days 09:00:00
1620,798,3002,04-07-2012 15:00,28-02-2014 00:00,603 days 09:00:00
1617,799,3003,04-07-2012 15:30,28-02-2014 00:00,603 days 08:30:00
1591,800,3004,05-07-2012 08:00,28-02-2014 00:00,602 days 16:00:00
3045,801,3005,15-05-2012 08:30,28-02-2014 00:00,653 days 15:30:00
1136,802,3006,15-05-2012 08:30,23-11-2013 00:00,556 days 15:30:00
3046,803,3007,15-05-2012 08:30,28-02-2014 00:00,653 days 15:30:00
3047,804,3008,15-05-2012 08:30,28-02-2014 00:00,653 days 15:30:00
166,805,3009,15-05-2012 08:30,26-04-2013 00:00,345 days 15:30:00
3048,806,3010,15-05-2012 08:30,28-02-2014 00:00,653 days 15:30:00
3040,807,3011,15-05-2012 08:30,28-02-2014 00:00,653 days 15:30:00
3043,808,3012,15-05-2012 08:30,28-02-2014 00:00,653 days 15:30:00
3038,809,3013,15-05-2012 09:00,28-02-2014 00:00,653 days 15:00:00
48,810,3014,15-05-2012 09:00,20-12-2012 00:00,218 days 15:00:00
3037,811,3015,15-05-2012 09:00,28-02-2014 00:00,653 days 15:00:00
1045,812,3016,18-09-2012 00:30,28-02-2014 00:00,527 days 23:30:00
3035,813,3017,15-05-2012 09:00,28-02-2014 00:00,653 days 15:00:00
3039,814,3018,15-05-2012 09:00,28-02-2014 00:00,653 days 15:00:00
3036,105,3019,15-05-2012 09:00,28-02-2014 00:00,653 days 15:00:00
3032,815,3020,15-05-2012 09:30,28-02-2014 00:00,653 days 14:30:00
3034,816,3021,15-05-2012 09:00,28-02-2014 00:00,653 days 15:00:00
53,817,3022,15-05-2012 09:30,25-12-2012 23:30,224 days 14:00:00
3033,818,3023,15-05-2012 09:30,28-02-2014 00:00,653 days 14:30:00
3030,819,3024,15-05-2012 10:00,28-02-2014 00:00,653 days 14:00:00
3031,820,3025,15-05-2012 09:30,28-02-2014 00:00,653 days 14:30:00
3029,821,3026,15-05-2012 10:00,28-02-2014 00:00,653 days 14:00:00
3028,822,3027,15-05-2012 10:00,28-02-2014 00:00,653 days 14:00:00
1150,823,3028,15-05-2012 10:00,05-12-2013 00:00,568 days 14:00:00
3027,824,3029,15-05-2012 10:00,28-02-2014 00:00,653 days 14:00:00
3026,825,3030,15-05-2012 10:00,28-02-2014 00:00,653 days 14:00:00
3023,826,3031,15-05-2012 10:30,28-02-2014 00:00,653 days 13:30:00
3022,827,3032,15-05-2012 10:30,28-02-2014 00:00,653 days 13:30:00
3021,828,3033,15-05-2012 10:30,28-02-2014 00:00,653 days 13:30:00
3025,829,3034,15-05-2012 10:30,28-02-2014 00:00,653 days 13:30:00
3018,106,3035,15-05-2012 10:30,28-02-2014 00:00,653 days 13:30:00
3019,830,3036,15-05-2012 10:30,28-02-2014 00:00,653 days 13:30:00
3010,107,3037,15-05-2012 11:00,28-02-2014 00:00,653 days 13:00:00
3020,831,3038,15-05-2012 10:30,28-02-2014 00:00,653 days 13:30:00
3013,832,3039,15-05-2012 11:00,28-02-2014 00:00,653 days 13:00:00
3012,833,3040,15-05-2012 11:00,28-02-2014 00:00,653 days 13:00:00
3015,834,3041,15-05-2012 11:00,28-02-2014 00:00,653 days 13:00:00
3024,835,3042,15-05-2012 10:30,28-02-2014 00:00,653 days 13:30:00
3011,108,3043,15-05-2012 11:00,28-02-2014 00:00,653 days 13:00:00
3008,109,3044,15-05-2012 11:30,28-02-2014 00:00,653 days 12:30:00
3016,110,3045,15-05-2012 11:00,28-02-2014 00:00,653 days 13:00:00
3014,836,3046,15-05-2012 11:00,28-02-2014 00:00,653 days 13:00:00
3009,111,3047,15-05-2012 11:30,28-02-2014 00:00,653 days 12:30:00
3002,837,3048,15-05-2012 11:30,28-02-2014 00:00,653 days 12:30:00
3017,112,3049,15-05-2012 11:00,28-02-2014 00:00,653 days 13:00:00
3003,838,3050,15-05-2012 11:30,28-02-2014 00:00,653 days 12:30:00
3004,839,3051,15-05-2012 11:30,28-02-2014 00:00,653 days 12:30:00
3005,840,3052,15-05-2012 11:30,28-02-2014 00:00,653 days 12:30:00
3006,841,3053,15-05-2012 11:30,28-02-2014 00:00,653 days 12:30:00
3007,842,3054,15-05-2012 11:30,28-02-2014 00:00,653 days 12:30:00
2999,113,3055,15-05-2012 12:00,28-02-2014 00:00,653 days 12:00:00
3000,843,3056,15-05-2012 12:00,28-02-2014 00:00,653 days 12:00:00
2997,844,3057,15-05-2012 12:00,28-02-2014 00:00,653 days 12:00:00
2998,845,3058,15-05-2012 12:00,28-02-2014 00:00,653 days 12:00:00
2996,846,3059,15-05-2012 12:30,28-02-2014 00:00,653 days 11:30:00
2995,847,3060,15-05-2012 12:30,28-02-2014 00:00,653 days 11:30:00
2994,114,3061,15-05-2012 12:30,28-02-2014 00:00,653 days 11:30:00
2993,848,3062,15-05-2012 12:30,28-02-2014 00:00,653 days 11:30:00
2985,849,3063,15-05-2012 13:00,28-02-2014 00:00,653 days 11:00:00
2986,850,3064,15-05-2012 13:00,28-02-2014 00:00,653 days 11:00:00
2987,851,3065,15-05-2012 13:00,28-02-2014 00:00,653 days 11:00:00
2988,852,3066,15-05-2012 13:00,28-02-2014 00:00,653 days 11:00:00
2990,853,3067,15-05-2012 13:00,28-02-2014 00:00,653 days 11:00:00
2992,115,3068,15-05-2012 13:00,28-02-2014 00:00,653 days 11:00:00
2989,116,3069,15-05-2012 13:00,28-02-2014 00:00,653 days 11:00:00
2984,854,3070,15-05-2012 13:30,28-02-2014 00:00,653 days 10:30:00
204,855,3071,15-05-2012 14:00,06-06-2013 00:00,386 days 10:00:00
2980,856,3072,15-05-2012 14:00,28-02-2014 00:00,653 days 10:00:00
2981,857,3073,15-05-2012 14:00,28-02-2014 00:00,653 days 10:00:00
107,858,3074,15-05-2012 14:00,28-02-2013 00:00,288 days 10:00:00
2982,859,3075,15-05-2012 14:00,28-02-2014 00:00,653 days 10:00:00
2979,860,3076,15-05-2012 14:30,28-02-2014 00:00,653 days 09:30:00
2978,861,3077,15-05-2012 15:00,28-02-2014 00:00,653 days 09:00:00
2977,862,3078,15-05-2012 16:30,28-02-2014 00:00,653 days 07:30:00
2976,863,3079,16-05-2012 08:00,28-02-2014 00:00,652 days 16:00:00
2911,117,3080,17-05-2012 00:30,28-02-2014 00:00,651 days 23:30:00
2975,864,3081,16-05-2012 08:00,28-02-2014 00:00,652 days 16:00:00
2974,118,3082,16-05-2012 08:00,28-02-2014 00:00,652 days 16:00:00
2973,865,3083,16-05-2012 08:30,28-02-2014 00:00,652 days 15:30:00
2971,866,3084,16-05-2012 08:30,28-02-2014 00:00,652 days 15:30:00
2966,867,3085,16-05-2012 08:30,28-02-2014 00:00,652 days 15:30:00
2969,868,3086,16-05-2012 08:30,28-02-2014 00:00,652 days 15:30:00
2970,869,3087,16-05-2012 08:30,28-02-2014 00:00,652 days 15:30:00
2968,119,3088,16-05-2012 08:30,28-02-2014 00:00,652 days 15:30:00
2972,870,3089,16-05-2012 08:30,28-02-2014 00:00,652 days 15:30:00
2967,871,3090,16-05-2012 08:30,28-02-2014 00:00,652 days 15:30:00
2912,872,3091,17-05-2012 00:30,28-02-2014 00:00,651 days 23:30:00
2962,873,3092,16-05-2012 09:00,28-02-2014 00:00,652 days 15:00:00
2963,874,3093,16-05-2012 09:00,28-02-2014 00:00,652 days 15:00:00
2960,120,3094,16-05-2012 09:00,28-02-2014 00:00,652 days 15:00:00
2964,875,3095,16-05-2012 09:00,28-02-2014 00:00,652 days 15:00:00
2961,876,3096,16-05-2012 09:00,28-02-2014 00:00,652 days 15:00:00
2965,121,3097,16-05-2012 09:00,28-02-2014 00:00,652 days 15:00:00
2958,877,3098,16-05-2012 09:30,28-02-2014 00:00,652 days 14:30:00
2955,122,3099,16-05-2012 09:30,28-02-2014 00:00,652 days 14:30:00
1167,878,3100,02-08-2012 00:30,28-02-2014 00:00,574 days 23:30:00
2956,879,3101,16-05-2012 09:30,28-02-2014 00:00,652 days 14:30:00
278,123,3102,17-05-2012 00:30,25-07-2013 00:00,433 days 23:30:00
2953,880,3103,16-05-2012 09:30,28-02-2014 00:00,652 days 14:30:00
2954,881,3104,16-05-2012 09:30,28-02-2014 00:00,652 days 14:30:00
2957,882,3105,16-05-2012 09:30,28-02-2014 00:00,652 days 14:30:00
2959,883,3106,16-05-2012 09:30,28-02-2014 00:00,652 days 14:30:00
2913,884,3107,17-05-2012 00:30,28-02-2014 00:00,651 days 23:30:00
2952,885,3108,16-05-2012 10:00,28-02-2014 00:00,652 days 14:00:00
2950,886,3109,16-05-2012 10:00,28-02-2014 00:00,652 days 14:00:00
2949,887,3110,16-05-2012 10:00,28-02-2014 00:00,652 days 14:00:00
2951,124,3111,16-05-2012 10:00,28-02-2014 00:00,652 days 14:00:00
2945,888,3112,16-05-2012 10:30,28-02-2014 00:00,652 days 13:30:00
2944,889,3113,16-05-2012 10:30,28-02-2014 00:00,652 days 13:30:00
2946,890,3114,16-05-2012 10:30,28-02-2014 00:00,652 days 13:30:00
2910,891,3115,17-05-2012 00:30,28-02-2014 00:00,651 days 23:30:00
2948,125,3116,16-05-2012 10:30,28-02-2014 00:00,652 days 13:30:00
2947,892,3117,16-05-2012 10:30,28-02-2014 00:00,652 days 13:30:00
2941,893,3118,16-05-2012 11:00,28-02-2014 00:00,652 days 13:00:00
2943,894,3119,16-05-2012 11:00,28-02-2014 00:00,652 days 13:00:00
2940,126,3120,16-05-2012 11:00,28-02-2014 00:00,652 days 13:00:00
2942,895,3121,16-05-2012 11:00,28-02-2014 00:00,652 days 13:00:00
2909,896,3122,17-05-2012 00:30,28-02-2014 00:00,651 days 23:30:00
2908,897,3123,17-05-2012 00:30,28-02-2014 00:00,651 days 23:30:00
2937,127,3124,16-05-2012 11:30,28-02-2014 00:00,652 days 12:30:00
2935,898,3125,16-05-2012 11:30,28-02-2014 00:00,652 days 12:30:00
2938,899,3126,16-05-2012 11:30,28-02-2014 00:00,652 days 12:30:00
2936,900,3127,16-05-2012 11:30,28-02-2014 00:00,652 days 12:30:00
2934,901,3128,16-05-2012 11:30,28-02-2014 00:00,652 days 12:30:00
2933,902,3129,16-05-2012 11:30,28-02-2014 00:00,652 days 12:30:00
2916,903,3130,17-05-2012 00:30,28-02-2014 00:00,651 days 23:30:00
2939,904,3131,16-05-2012 11:30,28-02-2014 00:00,652 days 12:30:00
2930,905,3132,16-05-2012 12:00,28-02-2014 00:00,652 days 12:00:00
2931,906,3133,16-05-2012 12:00,28-02-2014 00:00,652 days 12:00:00
2932,907,3134,16-05-2012 12:00,28-02-2014 00:00,652 days 12:00:00
1223,128,3135,14-07-2012 08:30,28-02-2014 00:00,593 days 15:30:00
1226,908,3136,14-07-2012 08:30,28-02-2014 00:00,593 days 15:30:00
1225,909,3137,14-07-2012 08:30,28-02-2014 00:00,593 days 15:30:00
1221,910,3138,14-07-2012 09:00,28-02-2014 00:00,593 days 15:00:00
1220,911,3139,14-07-2012 09:00,28-02-2014 00:00,593 days 15:00:00
1222,129,3140,14-07-2012 09:00,28-02-2014 00:00,593 days 15:00:00
1219,912,3141,14-07-2012 09:30,28-02-2014 00:00,593 days 14:30:00
1218,913,3142,14-07-2012 09:30,28-02-2014 00:00,593 days 14:30:00
1216,914,3143,14-07-2012 10:00,28-02-2014 00:00,593 days 14:00:00
1215,915,3144,14-07-2012 10:00,28-02-2014 00:00,593 days 14:00:00
1213,130,3145,14-07-2012 10:00,28-02-2014 00:00,593 days 14:00:00
1214,916,3146,14-07-2012 10:00,28-02-2014 00:00,593 days 14:00:00
1217,917,3147,14-07-2012 10:00,28-02-2014 00:00,593 days 14:00:00
1210,918,3148,14-07-2012 10:30,28-02-2014 00:00,593 days 13:30:00
1208,919,3149,14-07-2012 10:30,28-02-2014 00:00,593 days 13:30:00
1211,920,3150,14-07-2012 10:30,28-02-2014 00:00,593 days 13:30:00
1212,131,3151,14-07-2012 10:30,28-02-2014 00:00,593 days 13:30:00
1209,921,3152,14-07-2012 10:30,28-02-2014 00:00,593 days 13:30:00
1207,922,3153,14-07-2012 11:00,28-02-2014 00:00,593 days 13:00:00
1206,923,3154,14-07-2012 11:30,28-02-2014 00:00,593 days 12:30:00
60,132,3155,04-07-2013 00:30,28-02-2014 00:00,238 days 23:30:00
173,133,3156,14-07-2012 13:00,03-07-2013 00:00,353 days 11:00:00
1205,134,3157,14-07-2012 13:30,28-02-2014 00:00,593 days 10:30:00
1204,924,3158,14-07-2012 14:00,28-02-2014 00:00,593 days 10:00:00
1195,925,3159,18-07-2012 14:30,28-02-2014 00:00,589 days 09:30:00
1189,926,3160,20-07-2012 15:30,28-02-2014 00:00,587 days 08:30:00
64,927,3161,23-07-2012 12:00,21-03-2013 23:30,241 days 11:30:00
1182,928,3162,27-07-2012 07:30,28-02-2014 00:00,580 days 16:30:00
1175,929,3163,30-07-2012 12:30,28-02-2014 00:00,577 days 11:30:00
1170,930,3164,31-07-2012 08:00,28-02-2014 00:00,576 days 16:00:00
1169,135,3165,31-07-2012 08:00,28-02-2014 00:00,576 days 16:00:00
1171,931,3166,31-07-2012 08:00,28-02-2014 00:00,576 days 16:00:00
131,932,3167,31-07-2012 08:00,06-06-2013 00:00,309 days 16:00:00
1143,933,3168,17-08-2012 11:00,28-02-2014 00:00,559 days 13:00:00
1109,934,3169,12-09-2012 08:00,28-02-2014 00:00,533 days 16:00:00
1108,136,3170,12-09-2012 08:30,28-02-2014 00:00,533 days 15:30:00
1107,935,3171,12-09-2012 09:00,28-02-2014 00:00,533 days 15:00:00
1106,936,3172,12-09-2012 10:30,28-02-2014 00:00,533 days 13:30:00
1105,937,3173,12-09-2012 11:30,28-02-2014 00:00,533 days 12:30:00
1104,938,3174,12-09-2012 12:30,28-02-2014 00:00,533 days 11:30:00
1103,137,3175,12-09-2012 13:00,28-02-2014 00:00,533 days 11:00:00
1101,939,3176,12-09-2012 13:30,28-02-2014 00:00,533 days 10:30:00
1098,940,3177,13-09-2012 08:30,28-02-2014 00:00,532 days 15:30:00
1099,138,3178,13-09-2012 08:30,28-02-2014 00:00,532 days 15:30:00
1100,941,3179,13-09-2012 08:30,28-02-2014 00:00,532 days 15:30:00
1097,139,3180,13-09-2012 09:00,28-02-2014 00:00,532 days 15:00:00
1096,942,3181,13-09-2012 09:30,28-02-2014 00:00,532 days 14:30:00
1095,943,3182,13-09-2012 10:00,28-02-2014 00:00,532 days 14:00:00
1094,944,3183,13-09-2012 10:30,28-02-2014 00:00,532 days 13:30:00
1093,945,3184,13-09-2012 11:00,28-02-2014 00:00,532 days 13:00:00
1091,140,3185,13-09-2012 11:30,28-02-2014 00:00,532 days 12:30:00
1092,946,3186,13-09-2012 11:30,28-02-2014 00:00,532 days 12:30:00
1089,947,3187,13-09-2012 12:30,28-02-2014 00:00,532 days 11:30:00
1090,948,3188,13-09-2012 12:30,28-02-2014 00:00,532 days 11:30:00
1088,949,3189,13-09-2012 13:30,28-02-2014 00:00,532 days 10:30:00
1086,950,3190,14-09-2012 08:00,28-02-2014 00:00,531 days 16:00:00
1087,951,3191,14-09-2012 08:00,28-02-2014 00:00,531 days 16:00:00
1085,952,3192,14-09-2012 09:30,28-02-2014 00:00,531 days 14:30:00
1083,953,3193,14-09-2012 09:30,28-02-2014 00:00,531 days 14:30:00
1084,954,3194,14-09-2012 09:30,28-02-2014 00:00,531 days 14:30:00
1082,955,3195,14-09-2012 10:00,28-02-2014 00:00,531 days 14:00:00
137,141,3196,14-09-2012 10:00,25-07-2013 23:30,314 days 13:30:00
22,956,3197,28-09-2012 13:30,11-03-2013 00:00,163 days 10:30:00
1080,142,3198,14-09-2012 11:00,28-02-2014 00:00,531 days 13:00:00
1079,957,3199,14-09-2012 12:00,28-02-2014 00:00,531 days 12:00:00
859,958,3200,14-09-2012 12:30,11-02-2014 00:00,514 days 11:30:00
1078,143,3201,14-09-2012 13:00,28-02-2014 00:00,531 days 11:00:00
16,144,3202,14-09-2012 13:00,17-02-2013 23:30,156 days 10:30:00
1077,959,3203,14-09-2012 13:30,28-02-2014 00:00,531 days 10:30:00
1076,960,3204,14-09-2012 13:30,28-02-2014 00:00,531 days 10:30:00
1075,961,3205,14-09-2012 14:00,28-02-2014 00:00,531 days 10:00:00
1074,962,3206,14-09-2012 15:30,28-02-2014 00:00,531 days 08:30:00
17,963,3207,17-09-2012 08:00,21-02-2013 00:00,156 days 16:00:00
1071,964,3208,17-09-2012 08:30,28-02-2014 00:00,528 days 15:30:00
1070,965,3209,17-09-2012 09:00,28-02-2014 00:00,528 days 15:00:00
1069,966,3210,17-09-2012 09:00,28-02-2014 00:00,528 days 15:00:00
1068,145,3211,17-09-2012 09:30,28-02-2014 00:00,528 days 14:30:00
1066,967,3212,17-09-2012 09:30,28-02-2014 00:00,528 days 14:30:00
1067,968,3213,17-09-2012 09:30,28-02-2014 00:00,528 days 14:30:00
1064,969,3214,17-09-2012 10:00,28-02-2014 00:00,528 days 14:00:00
1065,970,3215,17-09-2012 10:00,28-02-2014 00:00,528 days 14:00:00
1063,971,3216,17-09-2012 10:30,28-02-2014 00:00,528 days 13:30:00
1062,972,3217,17-09-2012 10:30,28-02-2014 00:00,528 days 13:30:00
38,973,3218,17-09-2012 11:00,12-04-2013 00:00,206 days 13:00:00
1060,974,3219,17-09-2012 11:00,28-02-2014 00:00,528 days 13:00:00
1059,975,3220,17-09-2012 11:00,28-02-2014 00:00,528 days 13:00:00
1061,146,3221,17-09-2012 11:00,28-02-2014 00:00,528 days 13:00:00
1058,976,3222,17-09-2012 12:00,28-02-2014 00:00,528 days 12:00:00
1054,977,3223,17-09-2012 12:30,28-02-2014 00:00,528 days 11:30:00
1057,978,3224,17-09-2012 12:30,28-02-2014 00:00,528 days 11:30:00
1055,979,3225,17-09-2012 12:30,28-02-2014 00:00,528 days 11:30:00
1056,980,3226,17-09-2012 12:30,28-02-2014 00:00,528 days 11:30:00
1051,981,3227,17-09-2012 13:00,28-02-2014 00:00,528 days 11:00:00
1052,982,3228,17-09-2012 13:00,28-02-2014 00:00,528 days 11:00:00
1053,983,3229,17-09-2012 13:00,28-02-2014 00:00,528 days 11:00:00
1050,984,3230,17-09-2012 13:30,28-02-2014 00:00,528 days 10:30:00
274,985,3231,17-09-2012 14:00,23-11-2013 23:30,432 days 09:30:00
1049,986,3232,17-09-2012 14:00,28-02-2014 00:00,528 days 10:00:00
1048,987,3233,17-09-2012 14:00,28-02-2014 00:00,528 days 10:00:00
1047,988,3234,17-09-2012 14:30,28-02-2014 00:00,528 days 09:30:00
1046,989,3235,17-09-2012 15:00,28-02-2014 00:00,528 days 09:00:00
1044,990,3236,18-09-2012 08:30,28-02-2014 00:00,527 days 15:30:00
1043,991,3237,18-09-2012 08:30,28-02-2014 00:00,527 days 15:30:00
1042,147,3238,18-09-2012 09:00,28-02-2014 00:00,527 days 15:00:00
1041,992,3239,18-09-2012 09:00,28-02-2014 00:00,527 days 15:00:00
1040,993,3240,18-09-2012 09:30,28-02-2014 00:00,527 days 14:30:00
1039,994,3241,18-09-2012 10:30,28-02-2014 00:00,527 days 13:30:00
1038,995,3242,18-09-2012 10:30,28-02-2014 00:00,527 days 13:30:00
1037,996,3243,18-09-2012 11:00,28-02-2014 00:00,527 days 13:00:00
1035,997,3244,18-09-2012 11:30,28-02-2014 00:00,527 days 12:30:00
1036,148,3245,18-09-2012 11:30,28-02-2014 00:00,527 days 12:30:00
82,998,3246,18-09-2012 12:00,11-06-2013 00:00,265 days 12:00:00
1034,149,3247,18-09-2012 12:30,28-02-2014 00:00,527 days 11:30:00
1032,999,3248,18-09-2012 13:00,28-02-2014 00:00,527 days 11:00:00
1033,1000,3249,18-09-2012 13:00,28-02-2014 00:00,527 days 11:00:00
959,1001,3250,18-09-2012 14:00,22-02-2014 00:00,521 days 10:00:00
1031,1002,3251,18-09-2012 14:00,28-02-2014 00:00,527 days 10:00:00
953,1003,3252,19-09-2012 00:30,22-02-2014 00:00,520 days 23:30:00
1030,1004,3253,19-09-2012 08:30,28-02-2014 00:00,526 days 15:30:00
332,1005,3254,19-09-2012 09:00,03-01-2014 00:00,470 days 15:00:00
1029,1006,3255,19-09-2012 09:00,28-02-2014 00:00,526 days 15:00:00
1028,150,3256,19-09-2012 09:00,28-02-2014 00:00,526 days 15:00:00
1027,151,3257,19-09-2012 09:30,28-02-2014 00:00,526 days 14:30:00
1026,1007,3258,19-09-2012 10:00,28-02-2014 00:00,526 days 14:00:00
1024,152,3259,19-09-2012 10:30,28-02-2014 00:00,526 days 13:30:00
1025,1008,3260,19-09-2012 10:30,28-02-2014 00:00,526 days 13:30:00
1023,1009,3261,19-09-2012 11:00,28-02-2014 00:00,526 days 13:00:00
1022,153,3262,19-09-2012 11:30,28-02-2014 00:00,526 days 12:30:00
1021,1010,3263,19-09-2012 13:30,28-02-2014 00:00,526 days 10:30:00
1020,1011,3264,20-09-2012 08:00,28-02-2014 00:00,525 days 16:00:00
1019,154,3265,20-09-2012 09:00,28-02-2014 00:00,525 days 15:00:00
1018,1012,3266,20-09-2012 09:00,28-02-2014 00:00,525 days 15:00:00
1017,1013,3267,20-09-2012 09:30,28-02-2014 00:00,525 days 14:30:00
1004,155,3268,21-09-2012 00:30,28-02-2014 00:00,524 days 23:30:00
1016,156,3269,20-09-2012 10:00,28-02-2014 00:00,525 days 14:00:00
1013,1014,3270,20-09-2012 11:00,28-02-2014 00:00,525 days 13:00:00
1014,1015,3271,20-09-2012 11:00,28-02-2014 00:00,525 days 13:00:00
